Id,Predicted
264,4052519600000000.0
265,969027430000000.0
266,3536897200000000.0
267,1225628000000000.0
268,3620428200000000.0
269,1111389400000000.0
270,3519265300000000.0
271,1241788200000000.0
272,5574159000000.0
273,5014034000000.0
274,5297716300000.0
275,5433371700000.0
276,5050137000000.0
277,3875476000000.0
278,6682499000000.0
279,5156622000000.0
280,5751132700000.0
281,5237673000000.0
282,6588803000000.0
283,4020070300000.0
284,6276047000000.0
285,4611995300000.0
286,5142311600000.0
287,3791900600000.0
288,6440036000000.0
289,6206343000000.0
290,6091229400000.0
291,4571262400000.0
292,6115390000000.0
293,6120319000000.0
294,7166519000000.0
295,4410802000000.0
296,5772514000000.0
297,4648881600000.0
298,5656908000000.0
299,4629459400000.0
300,5876498300000.0
301,5086343000000.0
302,5948614000000.0
303,4059090600000.0
304,5785680000000.0
305,3822160000000.0
306,4974909600000.0
307,3927543600000.0
308,4822904300000.0
309,2912322300000.0
310,5812656300000.0
311,4533400400000.0
312,5593301500000.0
313,3396706800000.0
314,5092500600000.0
315,3952499000000.0
316,6120167000000.0
317,4266822500000.0
318,5725594000000.0
319,4140952500000.0
320,6579022700000.0
321,3766351300000.0
322,6266883700000.0
323,4869748400000.0
324,4650239000000.0
325,3000163400000.0
326,5830830000000.0
327,4200314700000.0
328,5337859500000.0
329,4629658600000.0
330,5759748000000.0
331,4353768600000.0
332,5944703500000.0
333,3593055800000.0
334,5119617300000.0
335,5054637500000.0
336,5490148400000.0
337,4514656000000.0
338,6876897000000.0
339,3022504300000.0
340,7271039400000.0
341,4994098500000.0
342,6389186400000.0
343,5024198400000.0
344,4532510000000.0
345,3124090600000.0
346,4879866000000.0
347,3101359900000.0
348,4915894000000.0
349,3756507300000.0
350,5286546400000.0
351,3564299000000.0
352,5351519300000.0
353,4469966000000.0
354,5993773000000.0
355,4053459000000.0
356,6248964000000.0
357,3454676800000.0
358,6625857000000.0
359,3053217600000.0
360,5596027000000.0
361,3506407500000.0
362,5812208000000.0
363,3489654600000.0
364,5823009000000.0
365,5014572500000.0
366,6342298300000.0
367,4438943000000.0
368,5756039000000.0
369,5187901600000.0
370,5427471300000.0
371,4873733500000.0
372,5533946300000.0
373,4146253500000.0
374,6517008400000.0
375,4903958000000.0
376,5821056000000.0
377,4192065000000.0
378,6786729000000.0
379,4118406800000.0
380,6136724000000.0
381,4237275400000.0
382,6331519500000.0
383,4901434300000.0
384,5269622000000.0
385,4889086300000.0
386,6809561000000.0
387,5630633000000.0
388,6613567000000.0
389,3781494000000.0
390,6305037700000.0
391,4402836000000.0
392,5742642000000.0
393,4434055000000.0
394,6162058000000.0
395,4806403000000.0
396,6919408300000.0
397,5489930000000.0
398,6815669600000.0
399,5356203000000.0
400,5205848000000.0
401,3868951600000.0
402,4422848000000.0
403,5197834000000.0
404,4935210500000.0
405,4218078000000.0
406,4823314300000.0
407,5565434600000.0
408,579503000000000.0
409,2117444400000000.0
410,604790300000000.0
411,2456305200000000.0
412,569556900000000.0
413,1730218600000000.0
414,774699900000000.0
415,1926666900000000.0
416,604653800000000.0
417,1933073900000000.0
418,708037040000000.0
419,1702147600000000.0
420,615014960000000.0
421,2122132300000000.0
422,529289700000000.0
423,1481094200000000.0
424,651969460000000.0
425,2586661000000000.0
426,704656600000000.0
427,2033177400000000.0
428,671608200000000.0
429,2419579000000000.0
430,749977100000000.0
431,1853511300000000.0
432,584242100000000.0
433,1950175800000000.0
434,574775940000000.0
435,1963258700000000.0
436,591954740000000.0
437,1907220500000000.0
438,645123150000000.0
439,1584935700000000.0
440,659477460000000.0
441,1778128300000000.0
442,581699200000000.0
443,1477595000000000.0
444,481941000000000.0
445,1327584700000000.0
446,604820600000000.0
447,1940940800000000.0
448,621041000000000.0
449,1668680400000000.0
450,453897450000000.0
451,1802536400000000.0
452,597455250000000.0
453,1745963500000000.0
454,585907200000000.0
455,1620755400000000.0
456,678916350000000.0
457,1620583800000000.0
458,617759840000000.0
459,2006795800000000.0
460,439833240000000.0
461,1487108000000000.0
462,636996800000000.0
463,1681306300000000.0
464,519080400000000.0
465,1914208100000000.0
466,626384800000000.0
467,1870445200000000.0
468,479987300000000.0
469,1519862900000000.0
470,549841480000000.0
471,1983755700000000.0
472,547906160000000.0
473,1766143800000000.0
474,650759000000000.0
475,1521728800000000.0
476,703533700000000.0
477,1959221500000000.0
478,642215450000000.0
479,1985525800000000.0
480,431406000000000.0
481,1575398200000000.0
482,549642300000000.0
483,1357033700000000.0
484,498868840000000.0
485,1606428100000000.0
486,543467600000000.0
487,1716757300000000.0
488,582096400000000.0
489,1808674000000000.0
490,632854200000000.0
491,1613536500000000.0
492,636203600000000.0
493,1536628600000000.0
494,693323950000000.0
495,1490468300000000.0
496,578636650000000.0
497,1565008200000000.0
498,604024900000000.0
499,1482187300000000.0
500,536052550000000.0
501,2020125800000000.0
502,686788960000000.0
503,1847528000000000.0
504,572199400000000.0
505,2258026000000000.0
506,534196900000000.0
507,2115358800000000.0
508,561645120000000.0
509,1709473900000000.0
510,709341800000000.0
511,2055728500000000.0
512,619119000000000.0
513,2037140600000000.0
514,661398000000000.0
515,1664924900000000.0
516,645142940000000.0
517,1838609000000000.0
518,657151540000000.0
519,1911389600000000.0
520,562699900000000.0
521,2135879700000000.0
522,670722800000000.0
523,2197563900000000.0
524,696701800000000.0
525,1575619900000000.0
526,593387700000000.0
527,1890520000000000.0
528,569345100000000.0
529,1845623300000000.0
530,668267450000000.0
531,1991277000000000.0
532,727496860000000.0
533,2324917600000000.0
534,714643170000000.0
535,2275395800000000.0
536,597196200000000.0
537,1686831600000000.0
538,424635430000000.0
539,2351794700000000.0
540,529320900000000.0
541,1711929000000000.0
542,529238350000000.0
543,2172315000000000.0
544,2743998500000000.0
545,2218632000000000.0
546,2897603000000000.0
547,2583910600000000.0
548,2703433000000000.0
549,1785159400000000.0
550,3855400200000000.0
551,1887274800000000.0
552,2966299000000000.0
553,1979015000000000.0
554,3357756600000000.0
555,1823790100000000.0
556,2783143600000000.0
557,2212301100000000.0
558,2496706000000000.0
559,1499420000000000.0
560,2648876000000000.0
561,2572091000000000.0
562,3466049000000000.0
563,1976035000000000.0
564,3336765000000000.0
565,2384566400000000.0
566,3431110300000000.0
567,2166749400000000.0
568,2892233400000000.0
569,1793691000000000.0
570,2631359500000000.0
571,1901813500000000.0
572,2752486000000000.0
573,1979741000000000.0
574,3089741500000000.0
575,1544757600000000.0
576,3254733500000000.0
577,1841293300000000.0
578,2758236000000000.0
579,1398628500000000.0
580,2622513500000000.0
581,1283400100000000.0
582,2684636100000000.0
583,1996919400000000.0
584,3165027400000000.0
585,1628220400000000.0
586,2115669000000000.0
587,1958378500000000.0
588,2987205900000000.0
589,1822358000000000.0
590,2678871500000000.0
591,1387345800000000.0
592,3392957900000000.0
593,1745197700000000.0
594,2946800700000000.0
595,2075514600000000.0
596,2087715700000000.0
597,1538926200000000.0
598,2660939000000000.0
599,1813449300000000.0
600,2522940300000000.0
601,1945896000000000.0
602,3117049400000000.0
603,1852720000000000.0
604,2217765600000000.0
605,1569929500000000.0
606,2628829800000000.0
607,1941375800000000.0
608,2720432000000000.0
609,1744687800000000.0
610,3077487400000000.0
611,1495183500000000.0
612,3184258200000000.0
613,1844614400000000.0
614,3337088000000000.0
615,1941791400000000.0
616,2111224200000000.0
617,1831413800000000.0
618,2547747500000000.0
619,1305203000000000.0
620,2367437500000000.0
621,1635963600000000.0
622,2666217700000000.0
623,1691657400000000.0
624,3020429800000000.0
625,1599255100000000.0
626,3174403300000000.0
627,1580561400000000.0
628,3250670200000000.0
629,1704116900000000.0
630,3260138700000000.0
631,1706499400000000.0
632,2564443400000000.0
633,1515304500000000.0
634,2738365000000000.0
635,1651095200000000.0
636,2622471000000000.0
637,2180650200000000.0
638,3300323200000000.0
639,1990870200000000.0
640,2832221200000000.0
641,2416963600000000.0
642,2529568000000000.0
643,2156138400000000.0
644,2790320500000000.0
645,1739172100000000.0
646,3506847200000000.0
647,1958766500000000.0
648,3005216300000000.0
649,2220558000000000.0
650,2984022700000000.0
651,1715808000000000.0
652,3075728600000000.0
653,1908313400000000.0
654,3150396000000000.0
655,1782682000000000.0
656,2703473300000000.0
657,2205005500000000.0
658,2962058000000000.0
659,2149978600000000.0
660,3457788200000000.0
661,1457714900000000.0
662,2830186400000000.0
663,1768648900000000.0
664,2671117500000000.0
665,1940074000000000.0
666,3297273000000000.0
667,1903427500000000.0
668,3469379300000000.0
669,2343035700000000.0
670,3605005500000000.0
671,2406715300000000.0
672,2763845300000000.0
673,1653573700000000.0
674,1842064100000000.0
675,2400888000000000.0
676,2338990000000000.0
677,1796760800000000.0
678,2522516400000000.0
679,2248102900000000.0
680,165890630000000.0
681,358746200000000.0
682,160543310000000.0
683,404301980000000.0
684,159607960000000.0
685,280775120000000.0
686,223205680000000.0
687,345117400000000.0
688,183208620000000.0
689,331966100000000.0
690,203995550000000.0
691,288973800000000.0
692,174312360000000.0
693,349236980000000.0
694,161524200000000.0
695,250391160000000.0
696,186027430000000.0
697,424785750000000.0
698,197535000000000.0
699,320445160000000.0
700,176876700000000.0
701,404577660000000.0
702,211946220000000.0
703,307351150000000.0
704,166709090000000.0
705,311394420000000.0
706,154903480000000.0
707,320265540000000.0
708,173770170000000.0
709,327836970000000.0
710,182369810000000.0
711,286640480000000.0
712,177240300000000.0
713,280711330000000.0
714,159707720000000.0
715,231873440000000.0
716,152062310000000.0
717,225373900000000.0
718,164960700000000.0
719,324125440000000.0
720,182783150000000.0
721,271367020000000.0
722,130213116000000.0
723,291901900000000.0
724,178913440000000.0
725,290631750000000.0
726,179964630000000.0
727,273685350000000.0
728,197669200000000.0
729,289024120000000.0
730,179356270000000.0
731,322683300000000.0
732,140663460000000.0
733,261663050000000.0
734,179478870000000.0
735,294203650000000.0
736,155862840000000.0
737,316422320000000.0
738,184198770000000.0
739,299365860000000.0
740,158572240000000.0
741,287645230000000.0
742,164544700000000.0
743,329962300000000.0
744,168945900000000.0
745,309120140000000.0
746,194581160000000.0
747,247291500000000.0
748,206642080000000.0
749,344928420000000.0
750,195520700000000.0
751,341301400000000.0
752,124208890000000.0
753,258030880000000.0
754,148159000000000.0
755,246205750000000.0
756,142765990000000.0
757,273997320000000.0
758,163071470000000.0
759,271466730000000.0
760,168563830000000.0
761,296428200000000.0
762,186033620000000.0
763,281990740000000.0
764,187878100000000.0
765,260798940000000.0
766,199800650000000.0
767,250669860000000.0
768,161198330000000.0
769,270778380000000.0
770,169105610000000.0
771,268479460000000.0
772,155771530000000.0
773,341446750000000.0
774,186103750000000.0
775,302767900000000.0
776,178296560000000.0
777,380582820000000.0
778,154929180000000.0
779,356855300000000.0
780,161525310000000.0
781,295000630000000.0
782,207691060000000.0
783,332241520000000.0
784,172186080000000.0
785,325852760000000.0
786,187162360000000.0
787,302562860000000.0
788,185065460000000.0
789,303488130000000.0
790,185027070000000.0
791,310362320000000.0
792,157799280000000.0
793,356943300000000.0
794,181560230000000.0
795,371672900000000.0
796,200416480000000.0
797,262467580000000.0
798,172383750000000.0
799,325305300000000.0
800,170159570000000.0
801,297823530000000.0
802,192039060000000.0
803,337807470000000.0
804,205929720000000.0
805,377513130000000.0
806,201443400000000.0
807,387854840000000.0
808,163834880000000.0
809,278699870000000.0
810,118087430000000.0
811,379022000000000.0
812,148855680000000.0
813,287616800000000.0
814,147734830000000.0
815,371928570000000.0
816,1086601360000000.0
817,287615100000000.0
818,1144711200000000.0
819,377031020000000.0
820,1104730550000000.0
821,251523250000000.0
822,1590457300000000.0
823,227836170000000.0
824,1206915300000000.0
825,250591560000000.0
826,1257518800000000.0
827,268433220000000.0
828,926223800000000.0
829,335544100000000.0
830,1056380900000000.0
831,204000750000000.0
832,891754100000000.0
833,365451150000000.0
834,1336440700000000.0
835,306991480000000.0
836,1234046000000000.0
837,335205500000000.0
838,1377203800000000.0
839,296606600000000.0
840,1130073000000000.0
841,263542400000000.0
842,855805650000000.0
843,222633660000000.0
844,1002135400000000.0
845,225831430000000.0
846,1337091500000000.0
847,205145040000000.0
848,1354053100000000.0
849,289608070000000.0
850,1198615600000000.0
851,159294410000000.0
852,1146369900000000.0
853,157424850000000.0
854,925614900000000.0
855,249320490000000.0
856,1260849000000000.0
857,265377600000000.0
858,699355300000000.0
859,297303780000000.0
860,946227200000000.0
861,253783810000000.0
862,1043727300000000.0
863,154236990000000.0
864,1372893800000000.0
865,263865860000000.0
866,1049762500000000.0
867,288952400000000.0
868,713657900000000.0
869,273895050000000.0
870,1006378200000000.0
871,212483700000000.0
872,980942750000000.0
873,281832360000000.0
874,1318345400000000.0
875,261360020000000.0
876,738471040000000.0
877,216901170000000.0
878,1136906000000000.0
879,227599400000000.0
880,1132466100000000.0
881,255007980000000.0
882,1002166500000000.0
883,211201170000000.0
884,1023427100000000.0
885,243675100000000.0
886,1270606600000000.0
887,266562250000000.0
888,717014800000000.0
889,296875300000000.0
890,1034373500000000.0
891,203878620000000.0
892,964925800000000.0
893,231965510000000.0
894,1113320550000000.0
895,225809780000000.0
896,1236620300000000.0
897,210040190000000.0
898,1150859200000000.0
899,193577260000000.0
900,1294429600000000.0
901,222123130000000.0
902,1251393100000000.0
903,284977420000000.0
904,910118330000000.0
905,208509140000000.0
906,1065640500000000.0
907,230685810000000.0
908,937785000000000.0
909,306472420000000.0
910,1237267700000000.0
911,253569330000000.0
912,1058138140000000.0
913,368809880000000.0
914,904722450000000.0
915,332287000000000.0
916,1164424300000000.0
917,216869120000000.0
918,1379128500000000.0
919,265088070000000.0
920,1184297200000000.0
921,347879900000000.0
922,1075599200000000.0
923,221723740000000.0
924,1181710900000000.0
925,287710670000000.0
926,1170237100000000.0
927,251478980000000.0
928,1033926500000000.0
929,336533270000000.0
930,990334160000000.0
931,259117260000000.0
932,1258774100000000.0
933,180020950000000.0
934,891685000000000.0
935,277784800000000.0
936,1005153750000000.0
937,232528790000000.0
938,1278127400000000.0
939,269154210000000.0
940,1263072300000000.0
941,317101760000000.0
942,1377098000000000.0
943,339708500000000.0
944,1229877400000000.0
945,222271990000000.0
946,602575900000000.0
947,342518440000000.0
948,930143300000000.0
949,215002520000000.0
950,975917100000000.0
951,295081900000000.0
952,1.6013394e+17
953,2.0592124e+16
954,1.6459433e+17
955,2.195929e+16
956,1.5375311e+17
957,1.6096872e+16
958,1.7869813e+17
959,2.1898541e+16
960,1.7736987e+17
961,2.2063206e+16
962,1.9022876e+17
963,1.8913058e+16
964,1.847562e+17
965,1.898834e+16
966,1.4857622e+17
967,1.5637043e+16
968,2.0204385e+17
969,2.4483023e+16
970,1.6503388e+17
971,1.9115566e+16
972,1.6314567e+17
973,2.4556035e+16
974,2.0083217e+17
975,1.7551584e+16
976,1.5994498e+17
977,1.9078513e+16
978,1.6427649e+17
979,2.1530626e+16
980,1.7375507e+17
981,2.1400866e+16
982,1.6693502e+17
983,1.8682725e+16
984,1.7188614e+17
985,1.6572485e+16
986,1.3653311e+17
987,1.7648274e+16
988,1.422283e+17
989,1.4467447e+16
990,1.6985812e+17
991,2.0949719e+16
992,1.5708042e+17
993,1.40186e+16
994,1.4591048e+17
995,1.7706448e+16
996,1.733487e+17
997,1.670546e+16
998,1.7764895e+17
999,2.007855e+16
1000,1.8407795e+17
1001,1.6742604e+16
1002,1.8315228e+17
1003,2.0426813e+16
1004,1.475752e+17
1005,1.4961376e+16
1006,1.7527145e+17
1007,1.876461e+16
1008,1.661645e+17
1009,1.9774734e+16
1010,1.59532e+17
1011,1.826163e+16
1012,1.7632148e+17
1013,1.624354e+16
1014,1.4860693e+17
1015,2.0937225e+16
1016,1.6167049e+17
1017,2.0086858e+16
1018,1.9951453e+17
1019,1.4141914e+16
1020,2.1035764e+17
1021,2.0887298e+16
1022,1.7632114e+17
1023,2.1927977e+16
1024,1.40533374e+17
1025,1.402656e+16
1026,1.4725112e+17
1027,1.6189077e+16
1028,1.3717495e+17
1029,1.7508713e+16
1030,1.64085e+17
1031,1.6758289e+16
1032,1.4721432e+17
1033,1.8785493e+16
1034,1.6518671e+17
1035,1.8999282e+16
1036,1.7121848e+17
1037,1.6117925e+16
1038,1.8827199e+17
1039,1.4099112e+16
1040,1.6377073e+17
1041,1.5736727e+16
1042,1.5928323e+17
1043,1.5977086e+16
1044,1.5271613e+17
1045,2.0182285e+16
1046,1.8419895e+17
1047,1.9289065e+16
1048,1.739794e+17
1049,1.967981e+16
1050,1.4676551e+17
1051,2.132446e+16
1052,1.5202667e+17
1053,1.9052063e+16
1054,1.8030671e+17
1055,2.0418906e+16
1056,1.5225384e+17
1057,1.822697e+16
1058,1.8737417e+17
1059,1.908395e+16
1060,1.7705278e+17
1061,1.8303385e+16
1062,1.7815684e+17
1063,2.0788857e+16
1064,1.5188044e+17
1065,1.9574676e+16
1066,1.9880565e+17
1067,2.274632e+16
1068,1.9889952e+17
1069,1.7350427e+16
1070,1.848196e+17
1071,1.8475264e+16
1072,1.6295843e+17
1073,2.1189073e+16
1074,1.7559838e+17
1075,2.0199403e+16
1076,1.989601e+17
1077,2.2226237e+16
1078,1.8184677e+17
1079,2.2604935e+16
1080,1.5141627e+17
1081,1.7972475e+16
1082,1.4025193e+17
1083,2.179404e+16
1084,1.4209885e+17
1085,2.0647087e+16
1086,1.330058e+17
1087,2.1801456e+16
1088,1.8677105e+17
1089,8.689112e+16
1090,1.8364057e+17
1091,9.266022e+16
1092,1.698902e+17
1093,6.9086374e+16
1094,2.123877e+17
1095,9.1187215e+16
1096,2.0054046e+17
1097,9.44326e+16
1098,2.2801535e+17
1099,7.3034175e+16
1100,2.1888588e+17
1101,7.646969e+16
1102,1.6344568e+17
1103,6.7084877e+16
1104,2.3211288e+17
1105,1.0203491e+17
1106,1.9517575e+17
1107,8.094122e+16
1108,1.9248654e+17
1109,1.0129334e+17
1110,2.4481083e+17
1111,7.331616e+16
1112,1.8517487e+17
1113,8.295818e+16
1114,1.8964023e+17
1115,8.676195e+16
1116,1.9942591e+17
1117,8.616818e+16
1118,1.920798e+17
1119,7.719355e+16
1120,1.9470282e+17
1121,6.819954e+16
1122,1.5099973e+17
1123,6.676148e+16
1124,1.504525e+17
1125,6.0040495e+16
1126,1.9598138e+17
1127,8.732964e+16
1128,1.8247339e+17
1129,6.1594946e+16
1130,1.594017e+17
1131,7.335086e+16
1132,2.0415907e+17
1133,7.055818e+16
1134,1.993532e+17
1135,8.255178e+16
1136,2.236191e+17
1137,7.0029927e+16
1138,2.200911e+17
1139,8.457625e+16
1140,1.6564991e+17
1141,5.968366e+16
1142,2.0416895e+17
1143,7.43339e+16
1144,1.7664412e+17
1145,8.0698355e+16
1146,1.8449752e+17
1147,7.579296e+16
1148,2.0404534e+17
1149,6.6089913e+16
1150,1.6674152e+17
1151,8.794057e+16
1152,1.7947574e+17
1153,8.164432e+16
1154,2.3957956e+17
1155,5.9106133e+16
1156,2.5171587e+17
1157,8.962846e+16
1158,2.1746108e+17
1159,8.896736e+16
1160,1.4682217e+17
1161,5.689076e+16
1162,1.610528e+17
1163,6.517369e+16
1164,1.5825917e+17
1165,7.1220307e+16
1166,1.8136192e+17
1167,6.618056e+16
1168,1.6525107e+17
1169,7.845289e+16
1170,1.9442295e+17
1171,7.398039e+16
1172,2.0596517e+17
1173,6.4960027e+16
1174,2.2016195e+17
1175,5.853117e+16
1176,1.997284e+17
1177,6.4170217e+16
1178,1.8336375e+17
1179,6.420998e+16
1180,1.8336854e+17
1181,8.636276e+16
1182,2.2693138e+17
1183,8.155555e+16
1184,1.976421e+17
1185,8.231497e+16
1186,1.7767775e+17
1187,8.826456e+16
1188,1.7676546e+17
1189,7.443247e+16
1190,2.145734e+17
1191,8.51956e+16
1192,1.8247656e+17
1193,7.828414e+16
1194,2.255158e+17
1195,7.5216774e+16
1196,2.0772994e+17
1197,7.492659e+16
1198,2.1009946e+17
1199,8.212536e+16
1200,1.714484e+17
1201,8.595642e+16
1202,2.3752643e+17
1203,9.32391e+16
1204,2.2701945e+17
1205,7.143097e+16
1206,2.0912904e+17
1207,7.821238e+16
1208,1.9465555e+17
1209,8.03666e+16
1210,2.051284e+17
1211,8.256299e+16
1212,2.5055197e+17
1213,9.343723e+16
1214,2.2387204e+17
1215,9.187068e+16
1216,1.7083201e+17
1217,7.0035463e+16
1218,1.495336e+17
1219,9.250688e+16
1220,1.4881563e+17
1221,8.008308e+16
1222,1.5807962e+17
1223,9.525845e+16
1224,9.7618465e+16
1225,4.0868878e+17
1226,9.4487666e+16
1227,4.2923147e+17
1228,9.053368e+16
1229,3.362766e+17
1230,1.06196365e+17
1231,4.2813354e+17
1232,1.04289734e+17
1233,4.3341288e+17
1234,1.092507e+17
1235,3.6209708e+17
1236,1.0757322e+17
1237,3.622917e+17
1238,9.133956e+16
1239,3.4134476e+17
1240,1.1339456e+17
1241,4.785801e+17
1242,9.657701e+16
1243,3.7695643e+17
1244,1.0153801e+17
1245,4.775287e+17
1246,1.14688306e+17
1247,3.540673e+17
1248,9.543416e+16
1249,3.9235722e+17
1250,9.699555e+16
1251,4.146235e+17
1252,1.0361468e+17
1253,4.1749398e+17
1254,9.958605e+16
1255,3.78022e+17
1256,1.0088903e+17
1257,3.3502325e+17
1258,8.531384e+16
1259,3.4924736e+17
1260,8.424402e+16
1261,3.0122873e+17
1262,9.904979e+16
1263,3.9703262e+17
1264,9.449893e+16
1265,3.110391e+17
1266,8.731406e+16
1267,3.5199958e+17
1268,1.0355195e+17
1269,3.4843898e+17
1270,1.0374633e+17
1271,3.8700902e+17
1272,1.0896591e+17
1273,3.4204573e+17
1274,1.0747816e+17
1275,3.9721304e+17
1276,8.83042e+16
1277,3.0639156e+17
1278,1.002289e+17
1279,3.666584e+17
1280,9.377525e+16
1281,3.804529e+17
1282,9.715836e+16
1283,3.719028e+17
1284,1.0130975e+17
1285,3.328304e+17
1286,9.0175355e+16
1287,4.1890345e+17
1288,9.59442e+16
1289,3.950503e+17
1290,1.1645292e+17
1291,3.0584668e+17
1292,1.2318699e+17
1293,4.2414864e+17
1294,1.0558312e+17
1295,4.4409024e+17
1296,8.293982e+16
1297,2.8953333e+17
1298,8.98039e+16
