Id,Predicted
585,532.75085
586,963.37396
587,539.5737
588,1115.1707
589,541.2252
590,1215.4656
591,501.3349
592,1292.0541
593,485.87613
594,1371.4944
595,503.8704
596,1467.7122
597,525.6826
598,1047.7103
599,630.91565
600,1058.3438
601,695.0421
602,1060.8857
603,786.05615
604,1073.2482
605,871.8611
606,933.61346
607,889.27826
608,992.7968
609,905.18994
610,1061.094
611,940.69385
612,1114.426
613,933.45447
614,1176.765
615,879.0999
616,728.777
617,628.06805
618,753.0642
619,597.682
620,852.16595
621,599.79016
622,904.6591
623,655.6332
624,839.2914
625,671.027
626,771.3581
627,658.62146
628,1165.2297
629,628.0586
630,1225.7668
631,578.6638
632,1283.2544
633,580.30396
634,1352.1868
635,622.35974
636,1303.5271
637,641.1465
638,1221.5569
639,631.6958
640,861.7316
641,1022.5335
642,935.11615
643,995.95575
644,1003.25433
645,988.06036
646,1062.346
647,1008.2553
648,1097.238
649,989.34705
650,1169.4358
651,995.5521
652,1260.8499
653,997.96295
654,1191.9827
655,1071.842
656,1113.104
657,1086.6982
658,1076.908
659,1105.2996
660,1011.3182
661,1095.1975
662,948.56024
663,1054.5303
664,883.2072
665,1029.457
666,997.88226
667,1014.2407
668,1072.5364
669,1019.56335
670,1114.4045
671,1032.0693
672,1214.8506
673,1008.31866
674,1099.1385
675,1035.4318
676,1055.8325
677,1048.513
678,982.885
679,1045.5671
680,384.69965
681,583.0967
682,379.68692
683,644.8409
684,400.45776
685,703.2128
686,422.49234
687,768.21625
688,444.78455
689,816.152
690,485.58676
691,873.57825
692,520.0833
693,908.0886
694,542.7643
695,954.4563
696,601.86346
697,961.1407
698,670.57837
699,951.3795
700,740.45844
701,920.1707
702,806.76215
703,882.34015
704,865.3056
705,818.86206
706,896.322
707,760.21246
708,907.29865
709,667.88135
710,908.92194
711,591.04297
712,910.76874
713,479.93762
714,356.5236
715,483.89026
716,360.7577
717,472.37225
718,395.87216
719,454.0883
720,418.90674
721,462.54398
722,453.60413
723,458.32037
724,531.6521
725,471.60678
726,583.272
727,433.70493
728,645.9275
729,422.797
730,696.7085
731,434.45358
732,758.1777
733,430.63843
734,508.35236
735,519.03455
736,506.12292
737,562.87085
738,490.66617
739,621.80994
740,495.38492
741,666.0513
742,468.58325
743,697.608
744,504.24493
745,720.8946
746,528.37805
747,703.98145
748,556.8895
749,709.7507
750,586.0852
751,690.0388
752,396.1325
753,555.05566
754,417.15625
755,532.7272
756,439.98035
757,534.67444
758,475.67358
759,535.7388
760,443.58838
761,553.0188
762,413.0044
763,556.78406
764,594.22125
765,533.0436
766,619.41693
767,493.1779
768,666.15826
769,493.51425
770,700.7351
771,510.4994
772,664.34076
773,527.7549
774,622.2722
775,524.6489
776,481.15872
777,804.95825
778,483.30328
779,768.99304
780,510.14365
781,751.35815
782,536.8074
783,764.6656
784,559.57935
785,757.44336
786,636.18005
787,758.0892
788,675.84375
789,752.79956
790,642.1947
791,807.92584
792,588.7474
793,842.5564
794,560.0491
795,843.91296
796,526.49896
797,840.53345
798,492.42734
799,822.68243
800,497.5997
801,792.49115
802,509.4717
803,776.4636
804,539.618
805,774.65436
806,573.13794
807,786.0639
808,669.7431
809,767.7421
810,573.0648
811,800.52295
812,546.0674
813,813.0051
814,527.7202
815,800.79565
816,394.3899
817,534.94116
818,401.30585
819,610.6803
820,411.2343
821,690.42224
822,435.415
823,785.3488
824,488.9159
825,852.61426
826,566.5901
827,905.2166
828,683.9203
829,938.8761
830,778.8435
831,966.8998
832,895.248
833,968.6626
834,992.87335
835,961.72925
836,1065.8767
837,926.52704
838,1128.0667
839,870.5926
840,1183.6686
841,813.04944
842,1227.1373
843,756.1312
844,1251.9429
845,681.2083
846,1256.5698
847,612.4967
848,1254.3528
849,563.02637
850,531.3954
851,499.4978
852,601.5691
853,478.31686
854,687.58765
855,457.68533
856,775.02295
857,473.66846
858,851.3344
859,486.80582
860,979.5295
861,508.6009
862,1053.685
863,497.0782
864,1123.108
865,479.4058
866,1179.2556
867,474.72964
868,1225.0474
869,515.97595
870,926.9671
871,550.6107
872,935.1173
873,598.7405
874,931.91327
875,649.2338
876,944.8455
877,701.5654
878,824.7912
879,730.6437
880,876.0392
881,735.74384
882,925.13605
883,747.2922
884,964.23816
885,741.7881
886,1011.34937
887,722.019
888,627.0635
889,552.4033
890,692.50183
891,527.3906
892,743.9849
893,528.30164
894,780.50977
895,553.8218
896,712.92664
897,568.6172
898,673.5155
899,560.71136
900,1005.61725
901,564.9422
902,1042.2153
903,536.4647
904,1100.9768
905,529.2694
906,1140.0037
907,543.57324
908,1115.3531
909,572.6802
910,1050.9398
911,551.0575
912,718.4125
913,814.91656
914,801.8872
915,796.69385
916,867.604
917,783.4677
918,898.43445
919,806.12274
920,947.89136
921,797.8844
922,1015.3513
923,802.4647
924,1051.6929
925,805.8649
926,1014.2443
927,838.1204
928,939.6597
929,854.5757
930,912.0641
931,863.25507
932,867.5007
933,852.0197
934,792.9716
935,842.449
936,744.5867
937,807.5652
938,879.2117
939,802.66766
940,935.7017
941,813.8121
942,955.37085
943,808.8788
944,1038.4869
945,808.12445
946,943.2018
947,819.2911
948,894.6239
949,836.098
950,849.5949
951,831.8191
952,1994.0115
953,1465.7844
954,2070.047
955,1607.0944
956,2154.6765
957,1739.5153
958,2239.176
959,1920.7212
960,2430.6704
961,2053.1904
962,2556.7488
963,2197.1113
964,2726.5781
965,2266.8516
966,2979.2776
967,2383.6855
968,3169.6348
969,2392.4214
970,3465.083
971,2354.5337
972,3657.3135
973,2269.3796
974,3885.8008
975,2125.467
976,4070.6133
977,1960.8071
978,4164.009
979,1801.1044
980,4191.6973
981,1580.3386
982,4200.643
983,1428.6545
984,4182.6094
985,1198.9453
986,2020.7445
987,1336.1514
988,2091.1948
989,1310.5896
990,2251.2856
991,1272.6417
992,2415.9988
993,1321.0498
994,2575.766
995,1317.0986
996,2892.5476
997,1299.7878
998,3132.235
999,1242.0295
1000,3359.0408
1001,1180.7081
1002,3590.588
1003,1157.5562
1004,3814.563
1005,1188.0007
1006,2763.4788
1007,1443.2295
1008,2819.9014
1009,1570.4722
1010,2759.4648
1011,1710.9138
1012,2873.4229
1013,1853.041
1014,2670.8853
1015,1866.594
1016,2789.8508
1017,1903.7546
1018,2952.2563
1019,1912.9618
1020,3080.6963
1021,1910.5508
1022,3212.398
1023,1839.6466
1024,2196.5454
1025,1494.0015
1026,2308.6733
1027,1427.581
1028,2423.2783
1029,1433.315
1030,2579.4033
1031,1463.8833
1032,2422.353
1033,1507.0989
1034,2320.7341
1035,1511.612
1036,3156.2527
1037,1431.5945
1038,3304.2227
1039,1317.7214
1040,3395.0461
1041,1343.0688
1042,3574.5815
1043,1364.9111
1044,3425.6626
1045,1396.9053
1046,3329.6836
1047,1410.683
1048,2620.5938
1049,2074.276
1050,2740.2993
1051,2037.0087
1052,2848.7148
1053,2025.126
1054,2964.296
1055,2033.3141
1056,3037.4404
1057,2015.8519
1058,3284.6655
1059,1996.3619
1060,3461.8218
1061,1960.4513
1062,3307.0798
1063,2071.0642
1064,3135.8115
1065,2149.016
1066,3056.8013
1067,2170.9832
1068,2915.3728
1069,2185.7637
1070,2776.8984
1071,2136.3887
1072,2742.011
1073,2057.2266
1074,2911.5708
1075,2049.7642
1076,3009.1504
1077,2072.788
1078,3096.8682
1079,2068.2627
1080,3394.7861
1081,1990.3479
1082,3099.585
1083,2067.4795
1084,3014.3748
1085,2079.5732
1086,2921.1624
1087,2082.7266
1088,1195.8445
1089,1399.1895
1090,1179.3326
1091,1612.6671
1092,1233.743
1093,1879.479
1094,1260.1003
1095,2116.871
1096,1378.7787
1097,2300.0337
1098,1534.3641
1099,2475.8074
1100,1772.534
1101,2577.4907
1102,2033.2269
1103,2727.6135
1104,2303.4973
1105,2762.0166
1106,2595.9946
1107,2755.1445
1108,2870.419
1109,2648.3987
1110,3146.3691
1111,2502.7778
1112,3345.6501
1113,2369.8164
1114,3495.5952
1115,2209.058
1116,3584.645
1117,1959.3179
1118,3601.783
1119,1752.533
1120,3633.1902
1121,1528.384
1122,1393.4033
1123,1303.2373
1124,1586.4219
1125,1216.359
1126,1797.3931
1127,1206.8859
1128,2016.5387
1129,1264.8579
1130,2278.5579
1131,1326.0828
1132,2717.669
1133,1380.7744
1134,2991.2026
1135,1291.3344
1136,3162.634
1137,1284.8118
1138,3375.5564
1139,1303.0349
1140,3515.6472
1141,1369.2346
1142,2508.2593
1143,1499.8822
1144,2516.9028
1145,1687.3589
1146,2492.124
1147,1787.1888
1148,2477.1128
1149,1937.4858
1150,2148.68
1151,2011.5049
1152,2279.1245
1153,2060.0396
1154,2443.2798
1155,2055.1294
1156,2594.378
1157,2115.7095
1158,2690.357
1159,1990.8333
1160,1660.196
1161,1430.8601
1162,1768.8644
1163,1419.4268
1164,1997.6855
1165,1423.9253
1166,2118.727
1167,1531.4866
1168,1965.3656
1169,1527.8469
1170,1811.7805
1171,1525.2582
1172,2790.0396
1173,1569.8345
1174,2991.216
1175,1429.275
1176,3123.7244
1177,1502.9135
1178,3227.588
1179,1575.2837
1180,3141.6697
1181,1618.5591
1182,2951.0889
1183,1558.2692
1184,1880.2887
1185,2224.769
1186,2049.3054
1187,2172.7378
1188,2228.5366
1189,2162.136
1190,2397.037
1191,2230.774
1192,2511.28
1193,2199.686
1194,2681.1187
1195,2245.3909
1196,2832.0186
1197,2265.2686
1198,2702.605
1199,2394.004
1200,2446.481
1201,2426.5977
1202,2354.6445
1203,2453.144
1204,2192.2292
1205,2399.9387
1206,2062.954
1207,2367.6025
1208,1938.1415
1209,2211.3801
1210,2273.394
1211,2258.7417
1212,2399.897
1213,2234.7231
1214,2499.4688
1215,2283.5117
1216,2815.32
1217,2279.8062
1218,2506.8105
1219,2340.8828
1220,2383.7756
1221,2324.8738
1222,2189.9272
1223,2306.8103
1224,2023.2197
1225,2890.8271
1226,2107.8992
1227,3152.3672
1228,2205.0054
1229,3392.3442
1230,2289.3728
1231,3709.5203
1232,2463.8447
1233,3882.557
1234,2579.0273
1235,4105.162
1236,2746.769
1237,4226.7075
1238,2945.7834
1239,4433.173
1240,3105.3105
1241,4415.0244
1242,3351.651
1243,4310.6626
1244,3525.4912
1245,4117.5283
1246,3676.6792
1247,3891.488
1248,3834.8948
1249,3618.6167
1250,3892.832
1251,3364.4746
1252,3919.9648
1253,3047.5518
1254,3913.1655
1255,2748.0942
1256,3896.5195
1257,2403.907
1258,2030.7971
1259,2737.9585
1260,2096.97
1261,2754.6785
1262,2242.7944
1263,2636.2197
1264,2383.5566
1265,2726.044
1266,2505.747
1267,2709.099
1268,2801.668
1269,2663.8406
1270,3025.9863
1271,2611.1428
1272,3158.5015
1273,2471.3506
1274,3359.7349
1275,2458.4253
1276,3560.6763
1277,2437.3772
1278,2676.4475
1279,2921.2627
1280,2754.5425
1281,3102.3604
1282,2697.3867
1283,3340.562
1284,2828.0603
1285,3585.599
1286,2641.0532
1287,3610.8525
1288,2750.3906
1289,3641.2327
1290,2867.3577
1291,3642.7651
1292,2981.8984
1293,3597.2373
1294,3110.4805
1295,3505.5337
1296,2239.1313
1297,2947.8623
1298,2317.8481
1299,2899.4893
1300,2429.5142
1301,2900.1304
1302,2569.6812
1303,2910.5618
1304,2399.2075
1305,2985.5693
1306,2359.7764
1307,2979.8525
1308,3028.6216
1309,2846.8271
1310,3144.0295
1311,2646.459
1312,3199.9363
1313,2707.2944
1314,3344.441
1315,2772.6511
1316,3233.397
1317,2769.3499
1318,3122.913
1319,2865.7334
1320,2611.7817
1321,3927.484
1322,2695.5444
1323,3848.4678
1324,2843.9976
1325,3814.127
1326,2929.005
1327,3894.052
1328,2995.102
1329,3796.1038
1330,3187.5886
1331,3716.2302
1332,3334.8696
1333,3598.3586
1334,3228.596
1335,3898.652
1336,3080.7598
1337,4010.145
1338,2976.3096
1339,4025.536
1340,2872.69
1341,4053.8696
1342,2751.5583
1343,3981.592
1344,2710.8018
1345,3807.0854
1346,2848.7808
1347,3825.3633
1348,2924.1257
1349,3856.9626
1350,3030.4995
1351,3856.5688
1352,3305.5024
1353,3689.5496
1354,3045.4333
1355,3921.8872
1356,2918.7378
1357,3942.3223
1358,2819.0981
1359,3903.3152
1360,153.33942
1361,330.5841
1362,156.97223
1363,388.44193
1364,162.15523
1365,448.42258
1366,174.93709
1367,516.26447
1368,207.8394
1369,558.60486
1370,255.55148
1371,594.8692
1372,309.7911
1373,619.43427
1374,359.64322
1375,637.9832
1376,406.90073
1377,638.01105
1378,445.43948
1379,620.53174
1380,466.31424
1381,584.37476
1382,484.16556
1383,532.30096
1384,494.38538
1385,488.1654
1386,507.15942
1387,450.02148
1388,508.96695
1389,402.96878
1390,508.9461
1391,351.87988
1392,495.61288
1393,319.83728
1394,235.85254
1395,300.9233
1396,262.77658
1397,280.46146
1398,304.86575
1399,277.22906
1400,334.54944
1401,278.58862
1402,372.6631
1403,282.89282
1404,421.77148
1405,282.2605
1406,454.34195
1407,274.65585
1408,466.68842
1409,256.7033
1410,485.17236
1411,254.70851
1412,497.73914
1413,270.22028
1414,410.37375
1415,328.05774
1416,410.8844
1417,361.80438
1418,422.19336
1419,390.1106
1420,432.95032
1421,432.66345
1422,376.90097
1423,457.92935
1424,402.5091
1425,453.22403
1426,429.65598
1427,463.35703
1428,437.96188
1429,458.83005
1430,452.3449
1431,441.2611
1432,277.4419
1433,336.60074
1434,299.1466
1435,317.59253
1436,330.29553
1437,320.8529
1438,346.2687
1439,327.8546
1440,326.2421
1441,343.31747
1442,299.68536
1443,341.63898
1444,421.35416
1445,323.5412
1446,443.6666
1447,294.85593
1448,459.30692
1449,300.82892
1450,475.9634
1451,310.1899
1452,465.57056
1453,324.2063
1454,444.68512
1455,319.58395
1456,334.36346
1457,525.8356
1458,368.07953
1459,508.9553
1460,400.3278
1461,491.24774
1462,407.6022
1463,506.8139
1464,425.49725
1465,503.01483
1466,447.13058
1467,497.6123
1468,457.7887
1469,507.93317
1470,455.7808
1471,538.6003
1472,428.7869
1473,545.64844
1474,416.82724
1475,553.3519
1476,396.73495
1477,552.78796
1478,366.59888
1479,543.5383
1480,348.34937
1481,522.59375
1482,404.4145
1483,515.5647
1484,424.06912
1485,503.1677
1486,436.78384
1487,510.25452
1488,445.27603
1489,509.69437
1490,423.90802
1491,521.8965
1492,420.33307
1493,537.0021
1494,396.90054
1495,526.43335
1496,475.38806
1497,593.314
1498,486.57477
1499,638.25586
1500,508.06454
1501,700.4621
1502,517.04346
1503,753.93524
1504,555.30615
1505,814.70276
1506,589.9789
1507,858.05524
1508,626.74304
1509,877.28204
1510,685.98627
1511,930.1451
1512,740.3057
1513,947.5675
1514,835.2041
1515,926.8068
1516,930.22925
1517,898.35376
1518,1011.5189
1519,853.41833
1520,1080.4058
1521,809.0585
1522,1115.6741
1523,739.58813
1524,1127.456
1525,653.7295
1526,1128.1863
1527,577.84033
1528,1128.9794
1529,477.35657
1530,453.96338
1531,469.76974
1532,450.44577
1533,447.67944
1534,494.68723
1535,408.55658
1536,535.47754
1537,418.9007
1538,587.0521
1539,425.43356
1540,663.36273
1541,407.68555
1542,736.1497
1543,390.78998
1544,797.0155
1545,365.06622
1546,880.92584
1547,399.70718
1548,952.9701
1549,403.01715
1550,647.8434
1551,477.5194
1552,641.4695
1553,508.85785
1554,623.5514
1555,562.92896
1556,634.8292
1557,606.176
1558,585.6439
1559,635.2411
1560,628.07043
1561,651.8733
1562,664.2968
1563,656.79706
1564,694.82025
1565,651.8309
1566,754.2315
1567,628.9745
1568,500.46405
1569,523.37537
1570,511.62253
1571,490.80527
1572,546.8841
1573,499.7073
1574,602.3896
1575,501.82483
1576,557.36804
1577,520.9465
1578,534.5465
1579,535.8749
1580,761.3734
1581,490.61618
1582,799.82074
1583,445.84592
1584,826.13104
1585,457.12363
1586,875.4597
1587,493.93115
1588,832.5987
1589,485.43195
1590,792.2498
1591,492.19196
1592,624.877
1593,781.0811
1594,606.7384
1595,727.8526
1596,628.445
1597,690.54956
1598,675.75696
1599,721.21106
1600,687.62225
1601,716.96246
1602,765.4502
1603,703.041
1604,828.72406
1605,724.0058
1606,772.7181
1607,755.95154
1608,718.3893
1609,776.3986
1610,713.1184
1611,787.1356
1612,675.5869
1613,789.11334
1614,629.51135
1615,771.6603
1616,632.408
1617,755.6652
1618,660.4904
1619,734.22003
1620,666.5333
1621,729.97754
1622,702.33527
1623,732.02844
1624,806.6262
1625,738.62445
1626,717.5807
1627,751.2423
1628,680.7819
1629,750.315
1630,644.4065
1631,746.34155
1632,640.90826
1633,1542.1091
1634,647.4736
1635,1809.4355
1636,650.23083
1637,2017.004
1638,681.5318
1639,2319.1516
1640,749.0397
1641,2545.4067
1642,904.78143
1643,2752.2385
1644,1092.3378
1645,2884.3376
1646,1366.9828
1647,3006.2654
1648,1643.4191
1649,3032.1785
1650,1916.3651
1651,3007.2463
1652,2129.1921
1653,2888.452
1654,2293.582
1655,2750.4429
1656,2497.4146
1657,2549.1147
1658,2593.1829
1659,2331.6926
1660,2672.6523
1661,2129.4668
1662,2691.2656
1663,1902.0521
1664,2734.7397
1665,1710.7677
1666,855.3196
1667,1304.2473
1668,1017.4336
1669,1234.8318
1670,1224.674
1671,1215.0256
1672,1438.6282
1673,1233.2734
1674,1657.2277
1675,1299.6017
1676,2011.0283
1677,1338.5621
1678,2190.543
1679,1342.3987
1680,2396.1233
1681,1310.4077
1682,2575.5378
1683,1331.9805
1684,2661.7056
1685,1478.8196
1686,1834.3728
1687,1516.7974
1688,1857.6323
1689,1687.5276
1690,1841.9553
1691,1823.9491
1692,1882.3612
1693,2038.924
1694,1526.8945
1695,2106.7632
1696,1676.3082
1697,2136.1846
1698,1805.2593
1699,2174.482
1700,1915.2817
1701,2171.4795
1702,2026.2316
1703,2130.5054
1704,1070.9274
1705,1498.8716
1706,1207.4325
1707,1420.4902
1708,1349.9927
1709,1422.9552
1710,1461.2483
1711,1553.531
1712,1324.8662
1713,1591.1705
1714,1170.0876
1715,1547.1188
1716,2029.3214
1717,1575.578
1718,2208.6846
1719,1488.7449
1720,2316.9775
1721,1505.6985
1722,2438.1804
1723,1609.7915
1724,2326.267
1725,1678.8955
1726,2160.648
1727,1593.7695
1728,1210.6838
1729,2393.3784
1730,1457.6893
1731,2332.9688
1732,1637.0387
1733,2309.8613
1734,1732.4425
1735,2356.0093
1736,1853.0516
1737,2362.5308
1738,2018.8206
1739,2365.5
1740,2116.2913
1741,2433.6333
1742,1968.2997
1743,2534.1455
1744,1823.9664
1745,2583.3613
1746,1740.6163
1747,2596.4536
1748,1580.6067
1749,2568.0967
1750,1408.7903
1751,2514.026
1752,1322.1157
1753,2398.8442
1754,1626.819
1755,2367.1729
1756,1785.1234
1757,2402.6094
1758,1846.7476
1759,2404.3342
1760,2068.114
1761,2439.7007
1762,1812.001
1763,2498.4573
1764,1709.7953
1765,2500.0735
1766,1601.4851
1767,2479.1243
1768,56.77875
1769,116.08122
1770,57.969074
1771,154.78493
1772,63.56936
1773,190.19107
1774,73.461555
1775,237.6589
1776,93.05045
1777,268.1352
1778,109.65859
1779,298.79776
1780,138.07512
1781,317.92773
1782,172.20042
1783,343.00037
1784,199.95616
1785,343.83954
1786,234.77979
1787,335.8349
1788,261.40396
1789,311.40393
1790,287.35974
1791,287.1134
1792,310.8273
1793,261.87082
1794,323.1465
1795,226.21213
1796,328.4709
1797,178.47737
1798,330.68137
1799,139.94543
1800,331.8525
