Id,Predicted
1048,1548.2052
1049,2648.5771
1050,1548.3143
1051,2601.5435
1052,1548.4147
1053,2583.5566
1054,1548.5093
1055,2620.0063
1056,1548.7124
1057,2577.381
1058,1548.9681
1059,2541.7402
1060,1549.2133
1061,2491.0056
1062,1549.0017
1063,2700.8674
1064,1548.7858
1065,2797.17
1066,1548.657
1067,2822.978
1068,1548.5004
1069,2812.0999
1070,1548.3414
1071,2749.6853
1072,1548.2646
1073,2631.8286
1074,1548.4536
1075,2632.8828
1076,1548.5645
1077,2645.2046
1078,1548.7339
1079,2625.0186
1080,1549.0945
1081,2515.2979
1082,1548.7252
1083,2703.0046
1084,1548.5676
1085,2703.5176
1086,1548.4595
1087,2682.5808
1088,829.3936
1089,1647.7439
1090,829.41644
1091,1892.7211
1092,829.4451
1093,2151.5159
1094,829.4652
1095,2431.544
1096,829.6041
1097,2707.3076
1098,829.77167
1099,2892.3872
1100,829.95154
1101,3121.4177
1102,830.17505
1103,3273.2185
1104,830.504
1105,3338.9338
1106,830.7765
1107,3306.742
1108,830.971
1109,3133.562
1110,831.228
1111,2996.7947
1112,831.40186
1113,2864.5076
1114,831.5149
1115,2620.9263
1116,831.6704
1117,2389.1536
1118,831.7612
1119,2060.8027
1120,831.8077
1121,1829.6173
1122,829.64954
1123,1417.5391
1124,829.8294
1125,1319.1877
1126,830.03064
1127,1328.7881
1128,830.23834
1129,1333.9316
1130,830.4356
1131,1395.1555
1132,830.93854
1133,1433.041
1134,831.1405
1135,1390.8939
1136,831.32465
1137,1382.6431
1138,831.50195
1139,1456.3628
1140,831.6714
1141,1502.2329
1142,830.6588
1143,1658.6289
1144,830.6828
1145,1902.2096
1146,830.60315
1147,2044.5002
1148,830.60486
1149,2223.6555
1150,830.33563
1151,2299.6357
1152,830.4631
1153,2339.1729
1154,830.62506
1155,2398.833
1156,830.7836
1157,2352.1187
1158,830.8848
1159,2329.1602
1160,829.87665
1161,1657.011
1162,829.9746
1163,1559.1699
1164,830.169
1165,1583.643
1166,830.31433
1167,1689.6747
1168,830.209
1169,1733.3098
1170,829.95825
1171,1697.7944
1172,830.9504
1173,1741.5339
1174,831.06604
1175,1676.7412
1176,831.2954
1177,1654.4314
1178,831.4157
1179,1733.5256
1180,831.286
1181,1788.4968
1182,831.07526
1183,1782.2281
1184,830.0672
1185,2542.186
1186,830.2947
1187,2537.7876
1188,830.43195
1189,2530.3328
1190,830.593
1191,2548.073
1192,830.71155
1193,2534.0317
1194,830.82446
1195,2599.6714
1196,831.0147
1197,2597.6987
1198,830.8395
1199,2846.9558
1200,830.6895
1201,2900.639
1202,830.5401
1203,2943.8904
1204,830.40826
1205,2901.6865
1206,830.2455
1207,2814.506
1208,830.10913
1209,2592.6816
1210,830.47876
1211,2600.726
1212,830.56366
1213,2628.4917
1214,830.71606
1215,2605.3726
1216,830.90955
1217,2614.0393
1218,830.6562
1219,2797.3198
1220,830.55396
1221,2792.0098
1222,830.4
1223,2785.9636
1224,1587.4764
1225,2545.8972
1226,1587.5953
1227,2743.123
1228,1587.6891
1229,2939.871
1230,1587.8315
1231,3136.8552
1232,1588.0739
1233,3306.042
1234,1588.2396
1235,3464.6812
1236,1588.4072
1237,3628.3647
1238,1588.5992
1239,3807.17
1240,1588.853
1241,3829.5818
1242,1589.132
1243,3756.275
1244,1589.3901
1245,3592.743
1246,1589.6274
1247,3433.8816
1248,1589.8483
1249,3204.0342
1250,1589.945
1251,2968.9307
1252,1589.9622
1253,2742.2188
1254,1589.9653
1255,2433.481
1256,1589.9512
1257,2153.736
1258,1587.4712
1259,2477.1472
1260,1587.5726
1261,2403.3467
1262,1587.723
1263,2431.9763
1264,1587.926
1265,2405.4387
1266,1588.0936
1267,2460.764
1268,1588.5288
1269,2377.1157
1270,1588.7196
1271,2283.6929
1272,1588.929
1273,2255.5964
1274,1589.1006
1275,2200.17
1276,1589.379
1277,2232.0337
1278,1588.2687
1279,2568.3552
1280,1588.3448
1281,2738.6714
1282,1588.4097
1283,2894.19
1284,1588.4178
1285,3067.809
1286,1588.2605
1287,3096.3967
1288,1588.3766
1289,3142.8572
1290,1588.5001
1291,3186.6943
1292,1588.6433
1293,3105.504
1294,1588.7303
1295,3030.891
1296,1587.7712
1297,2628.6934
1298,1587.8804
1299,2529.628
1300,1588.0083
1301,2541.8452
1302,1588.1542
1303,2590.4302
1304,1588.0087
1305,2598.5332
1306,1587.8574
1307,2600.7988
1308,1588.7181
1309,2499.591
1310,1588.859
1311,2408.5146
1312,1589.0249
1313,2417.4668
1314,1589.1268
1315,2414.9185
1316,1589.0396
1317,2507.3008
1318,1588.8779
1319,2528.1045
1320,1588.2988
1321,3260.4507
1322,1588.3517
1323,3236.5974
1324,1588.465
1325,3245.111
1326,1588.5612
1327,3271.5352
1328,1588.6985
1329,3233.0852
1330,1588.9762
1331,3173.9023
1332,1589.205
1333,3191.537
1334,1588.9999
1335,3380.2607
1336,1588.8021
1337,3460.021
1338,1588.6996
1339,3507.5742
1340,1588.5481
1341,3501.4155
1342,1588.415
1343,3442.4365
1344,1588.3015
1345,3270.8525
1346,1588.506
1347,3271.9907
1348,1588.613
1349,3306.35
1350,1588.7485
1351,3279.7617
1352,1589.1208
1353,3184.3652
1354,1588.7465
1355,3382.526
1356,1588.6095
1357,3426.048
1358,1588.5447
1359,3404.3818
1360,135.13524
1361,302.10272
1362,135.15709
1363,350.59125
1364,135.19745
1365,398.35013
1366,135.31393
1367,429.08633
1368,135.46335
1369,478.24344
1370,135.70541
1371,506.20282
1372,135.9975
1373,533.8258
1374,136.34229
1375,550.5973
1376,136.66908
1377,552.47284
1378,136.909
1379,539.80615
1380,137.06807
1381,510.1179
1382,137.14404
1383,471.81253
1384,137.18987
1385,440.68738
1386,137.1323
1387,400.31656
1388,137.0445
1389,363.6501
1390,137.0921
1391,319.5221
1392,137.05571
1393,291.98822
1394,135.56685
1395,274.74728
1396,135.72
1397,250.75761
1398,135.90147
1399,239.10663
1400,136.21191
1401,245.25757
1402,136.40579
1403,250.52515
1404,136.72223
1405,249.50256
1406,136.89192
1407,242.3337
1408,136.9646
1409,238.7245
1410,137.18416
1411,241.16193
1412,137.20338
1413,257.90717
1414,136.61385
1415,275.79706
1416,136.61462
1417,310.45447
1418,136.70958
1419,343.4143
1420,136.72934
1421,364.70755
1422,136.40463
1423,387.40558
1424,136.49222
1425,391.0042
1426,136.65855
1427,390.5928
1428,136.71448
1429,384.55215
1430,136.7924
1431,382.01907
1432,135.82365
1433,298.1753
1434,135.96526
1435,276.29236
1436,136.10602
1437,279.79034
1438,136.19434
1439,293.8291
1440,136.08461
1441,296.45105
1442,135.95999
1443,290.70325
1444,136.713
1445,288.6319
1446,136.85446
1447,273.93256
1448,136.97475
1449,271.28607
1450,136.99849
1451,280.39172
1452,136.95178
1453,296.68878
1454,136.84698
1455,298.48553
1456,136.1766
1457,449.60303
1458,136.33899
1459,438.40814
1460,136.53053
1461,429.3936
1462,136.65706
1463,438.234
1464,136.70805
1465,432.2689
1466,136.82309
1467,436.78497
1468,136.89755
1469,436.89322
1470,136.8561
1471,448.62857
1472,136.77658
1473,449.8361
1474,136.67177
1475,455.04233
1476,136.54968
1477,456.0047
1478,136.40625
1479,447.91885
1480,136.26906
1481,451.07034
1482,136.54707
1483,441.50922
1484,136.71428
1485,446.45978
1486,136.74928
1487,446.43945
1488,136.87799
1489,434.89438
1490,136.77051
1491,435.97162
1492,136.66226
1493,443.4762
1494,136.54172
1495,435.96902
1496,236.71448
1497,611.60077
1498,236.75406
1499,673.3799
1500,236.74591
1501,749.4564
1502,236.78157
1503,799.8713
1504,236.8161
1505,859.2313
1506,236.8922
1507,906.65686
1508,237.04318
1509,957.8211
1510,237.23755
1511,979.12805
1512,237.50742
1513,992.43256
1514,237.82744
1515,982.93744
1516,238.1682
1517,955.49005
1518,238.39731
1519,920.66766
1520,238.60538
1521,857.60583
1522,238.77618
1523,781.7534
1524,238.82979
1525,718.5215
1526,238.8586
1527,641.9381
1528,238.85757
1529,552.61646
1530,236.72093
1531,498.45898
1532,236.79782
1533,469.07767
1534,236.89505
1535,443.63837
1536,237.09735
1537,436.2992
1538,237.27795
1539,435.76877
1540,237.49614
1541,413.47897
1542,237.637
1543,397.18182
1544,237.8829
1545,379.76355
1546,238.13193
1547,386.9607
1548,238.31284
1549,427.91245
1550,237.38187
1551,486.51144
1552,237.33205
1553,516.7676
1554,237.34288
1555,543.3668
1556,237.32202
1557,578.50964
1558,237.21149
1559,654.0901
1560,237.34235
1561,650.42737
1562,237.43504
1563,660.12164
1564,237.54199
1565,651.13135
1566,237.60963
1567,642.07153
1568,236.90125
1569,540.33167
1570,236.9646
1571,533.3318
1572,237.07277
1573,505.78363
1574,237.20107
1575,516.7255
1576,237.12033
1577,525.7246
1578,237.00893
1579,535.09424
1580,237.71214
1581,481.33655
1582,237.88486
1583,462.76797
1584,237.97678
1585,444.48578
1586,238.06497
1587,473.73828
1588,237.9584
1589,478.76654
1590,237.82263
1591,477.9974
1592,237.10034
1593,791.96423
1594,237.23373
1595,742.3368
1596,237.29301
1597,719.5476
1598,237.41573
1599,720.0518
1600,237.51485
1601,721.0931
1602,237.7182
1603,721.934
1604,237.94312
1605,749.7833
1606,237.74695
1607,778.3857
1608,237.5739
1609,803.51605
1610,237.4694
1611,787.8047
1612,237.32472
1613,804.01074
1614,237.22981
1615,814.90155
1616,237.16522
1617,787.3932
1618,237.36331
1619,765.6264
1620,237.3861
1621,753.9354
1622,237.53151
1623,749.9533
1624,237.87529
1625,749.6783
1626,237.55191
1627,772.78723
1628,237.43686
1629,771.05676
1630,237.35245
1631,783.17413
1632,587.0142
1633,1622.2117
1634,587.0128
1635,1874.377
1636,587.019
1637,2122.0337
1638,587.03394
1639,2397.9988
1640,587.0991
1641,2625.1838
1642,587.276
1643,2836.9438
1644,587.55743
1645,2954.0425
1646,587.8815
1647,3046.5266
1648,588.248
1649,3090.5051
1650,588.5322
1651,3053.3171
1652,588.81586
1653,2944.1587
1654,589.0796
1655,2811.0603
1656,589.22144
1657,2645.0571
1658,589.2725
1659,2430.0808
1660,589.29724
1661,2241.1719
1662,589.2963
1663,2028.8022
1664,589.3429
1665,1802.1134
1666,587.3426
1667,1327.4622
1668,587.57086
1669,1247.8357
1670,587.8189
1671,1211.792
1672,588.06635
1673,1232.5171
1674,588.2915
1675,1307.5967
1676,588.79236
1677,1329.4358
1678,588.95056
1679,1331.5132
1680,589.15375
1681,1318.8087
1682,589.3542
1683,1391.6676
1684,589.429
1685,1503.3035
1686,588.512
1687,1583.0569
1688,588.495
1689,1706.771
1690,588.4806
1691,1911.4917
1692,588.4574
1693,2031.9049
1694,588.1505
1695,2160.039
1696,588.2672
1697,2192.8242
1698,588.3957
1699,2246.8777
1700,588.5496
1701,2215.4558
1702,588.654
1703,2155.7515
1704,587.59247
1705,1538.8873
1706,587.7624
1707,1447.7665
1708,587.9494
1709,1479.1356
1710,588.06036
1711,1588.0741
1712,587.89294
1713,1550.513
1714,587.7028
1715,1595.8743
1716,588.6968
1717,1645.3364
1718,588.8911
1719,1587.8917
1720,589.06134
1721,1572.6897
1722,589.17773
1723,1673.2219
1724,589.05817
1725,1710.7964
1726,588.8999
1727,1684.7957
1728,587.7472
1729,2398.7515
1730,588.0154
1731,2394.138
1732,588.2159
1733,2371.958
1734,588.33215
1735,2422.7812
1736,588.4992
1737,2410.4766
1738,588.61096
1739,2446.6619
1740,588.80286
1741,2493.2227
1742,588.6267
1743,2609.044
1744,588.4313
1745,2611.6104
1746,588.2763
1747,2577.0386
1748,588.14636
1749,2582.699
1750,587.9435
1751,2502.7085
1752,587.83417
1753,2444.712
1754,588.20807
1755,2458.2476
1756,588.3498
1757,2459.6174
1758,588.45966
1759,2488.0903
1760,588.7259
1761,2512.8364
1762,588.41046
1763,2514.6465
1764,588.27405
1765,2507.4458
1766,588.1484
1767,2490.4688
1768,9.506641
1769,108.07287
1770,9.53697
1771,134.76135
1772,9.612345
1773,164.42302
1774,9.658773
1775,190.9983
1776,9.695526
1777,224.1739
1778,9.878466
1779,247.95215
1780,10.050464
1781,276.01215
1782,10.240707
1783,299.10416
1784,10.571995
1785,302.7919
1786,10.898306
1787,294.81027
1788,11.179892
1789,273.9112
1790,11.405244
1791,248.28998
1792,11.556416
1793,218.7258
1794,11.55334
1795,193.25966
1796,11.593088
1797,159.62944
1798,11.628357
1799,128.24065
1800,11.602879
1801,92.270706
1802,9.557293
1803,79.37665
1804,9.688592
1805,65.74883
1806,9.884972
1807,64.80581
1808,10.110425
1809,67.05892
1810,10.335377
1811,77.11125
1812,10.636461
1813,67.365135
1814,10.867503
1815,61.135292
1816,11.039285
1817,56.699547
1818,11.252202
1819,55.701073
1820,11.407951
1821,69.09139
1822,10.511053
1823,96.87729
1824,10.544921
